trainid,trainno,stationcode,blocksection,distance,arrivaltime,departuretime,05:59:00,06:00:00
432557,42011,TVT,TVT-WCN,2165.39,33540,33600,,
432557,42011,WCN,WCN-KAVM,2162.89,33900,33960,,
432557,42011,KAVM,KAVM-ENR,2159.87,34080,34140,,
432557,42011,ENR,ENR-AIPP,2158.32,34440,34500,,
432557,42011,AIPP,AIPP-AIP,2154.1,34860,34920,,
432557,42011,AIP,AIP-NPKM,2152.32,34980,35040,,
432557,42011,NPKM,NPKM-MJR,2151.04,35100,35160,,
432557,42011,MJR,MJR-APB,2148.42,35280,35340,,
432557,42011,APB,APB-PON,2144.41,35520,35580,,
432557,42011,PON,PON-KVP,2139.72,35820,35880,,
432557,42011,KVP,KVP-GPD,2133.04,36180,36240,,
432557,42011,GPD,,2127.13,37800,37800,,
432573,42019,BBQ,BBQ-KOK,2172.28,44760,44820,,
432573,42019,KOK,KOK-TNP,2170.28,45000,45060,,
432573,42019,TNP,TNP-VOC,2169.13,45120,45180,,
432573,42019,VOC,VOC-TVT,2167.26,45360,45360,,
432573,42019,TVT,TVT-WCN,2165.39,45540,45600,,
432573,42019,WCN,WCN-KAVM,2162.89,45900,45960,,
432573,42019,KAVM,KAVM-ENR,2159.87,46080,46140,,
432573,42019,ENR,ENR-AIPP,2158.32,46440,46500,,
432573,42019,AIPP,AIPP-AIP,2154.1,46860,46920,,
432573,42019,AIP,AIP-NPKM,2152.32,46980,47040,,
432573,42019,NPKM,NPKM-MJR,2151.04,47100,47160,,
432573,42019,MJR,MJR-APB,2148.42,47280,47340,,
432573,42019,APB,APB-PON,2144.41,47520,47580,,
432573,42019,PON,PON-KVP,2139.72,47820,47880,,
432573,42019,KVP,KVP-GPD,2133.04,48180,48240,,
432573,42019,GPD,,2127.13,49800,49800,,
432574,42021,BBQ,BBQ-KOK,2172.28,48660,48720,,
432574,42021,KOK,KOK-TNP,2170.28,48900,48960,,
432574,42021,TNP,TNP-VOC,2169.13,49020,49080,,
432574,42021,VOC,VOC-TVT,2167.26,49260,49260,,
432574,42021,TVT,TVT-WCN,2165.39,49440,49500,,
432574,42021,WCN,WCN-KAVM,2162.89,49800,49860,,
432574,42021,KAVM,KAVM-ENR,2159.87,49980,50040,,
432574,42021,ENR,ENR-AIPP,2158.32,50340,50400,,
432574,42021,AIPP,AIPP-AIP,2154.1,50760,50820,,
432574,42021,AIP,AIP-NPKM,2152.32,50880,50940,,
432574,42021,NPKM,NPKM-MJR,2151.04,51000,51060,,
432574,42021,MJR,MJR-APB,2148.42,51180,51240,,
432574,42021,APB,APB-PON,2144.41,51420,51480,,
432574,42021,PON,PON-KVP,2139.72,51720,51780,,
432574,42021,KVP,KVP-GPD,2133.04,52080,52140,,
432574,42021,GPD,,2127.13,53400,53400,,
432575,42421,BBQ,BBQ-KOK,2172.28,69060,69120,,
432575,42421,KOK,KOK-TNP,2170.28,69300,69360,,
432575,42421,TNP,TNP-VOC,2169.13,69420,69480,,
432575,42421,VOC,VOC-TVT,2167.26,69660,69660,,
432575,42421,TVT,TVT-WCN,2165.39,69840,69900,,
432575,42421,WCN,WCN-KAVM,2162.89,70200,70260,,
432575,42421,KAVM,KAVM-ENR,2159.87,70380,70440,,
432575,42421,ENR,ENR-AIPP,2158.32,70740,70800,,
432575,42421,AIPP,AIPP-AIP,2154.1,71160,71220,,
432575,42421,AIP,AIP-NPKM,2152.32,71280,71340,,
432575,42421,NPKM,NPKM-MJR,2151.04,71400,71460,,
432575,42421,MJR,MJR-APB,2148.42,71580,71640,,
432575,42421,APB,APB-PON,2144.41,71820,71880,,
432575,42421,PON,PON-KVP,2139.72,72120,72180,,
432575,42421,KVP,KVP-GPD,2133.04,72480,72540,,
432575,42421,GPD,GPD-ELR,2127.13,73080,73200,,
432575,42421,ELR,ELR-AKM,2121.53,73620,73680,,
432575,42421,AKM,AKM-TADA,2111.95,74100,74160,,
432575,42421,TADA,TADA-AKAT,2104.5,74580,74640,,
432575,42421,AKAT,AKAT-SPE,2097.53,75840,75840,,
432575,42421,SPE,,2092.04,76800,76800,,
432576,42043,BBQ,BBQ-KOK,2172.28,82260,82320,,
432576,42043,KOK,KOK-TNP,2170.28,82500,82560,,
432576,42043,TNP,TNP-VOC,2169.13,82620,82680,,
432576,42043,VOC,VOC-TVT,2167.26,82860,82860,,
432576,42043,TVT,TVT-WCN,2165.39,83040,83100,,
432576,42043,WCN,WCN-KAVM,2162.89,83400,83460,,
432576,42043,KAVM,KAVM-ENR,2159.87,83580,83640,,
432576,42043,ENR,ENR-AIPP,2158.32,83940,84000,,
432576,42043,AIPP,AIPP-AIP,2154.1,84360,84420,,
432576,42043,AIP,AIP-NPKM,2152.32,84480,84540,,
432576,42043,NPKM,NPKM-MJR,2151.04,84600,84660,,
432576,42043,MJR,MJR-APB,2148.42,84780,84840,,
432576,42043,APB,APB-PON,2144.41,85020,85080,,
432576,42043,PON,PON-KVP,2139.72,85320,85380,,
432576,42043,KVP,KVP-GPD,2133.04,85680,85740,,
432576,42043,GPD,,2127.13,87000,87000,,
432582,43115,BBQ,,2172.28,54540,54600,,
432637,43203,BBQ,,2172.28,19140,19200,,
432659,43403,BBQ,,2172.28,21840,21900,,
432666,43105,BBQ,,2172.28,22980,23100,,
432674,43207,BBQ,,2172.28,24840,24900,,
432681,43209,BBQ,,2172.28,28140,28200,,
432682,43211,BBQ,,2172.28,29340,29400,,
432685,43407,BBQ,,2172.28,30240,30300,,
432686,43005,BBQ,,2172.28,32340,32400,,
432687,43215,BBQ,,2172.28,33540,33600,,
432688,43852,KOK,KOK-TNP,2170.28,23040,23100,,
432688,43852,TNP,TNP-VOC,2169.13,23160,23220,,
432688,43852,VOC,VOC-TVT,2167.26,23400,23400,,
432688,43852,TVT,TVT-WCN,2165.39,23580,23640,,
432688,43852,WCN,WCN-KAVM,2162.89,23940,24000,,
432688,43852,KAVM,KAVM-ENR,2159.87,24120,24180,,
432688,43852,ENR,ENR-AIPP,2158.32,24480,24540,,
432688,43852,AIPP,AIPP-AIP,2154.1,24900,24960,,
432688,43852,AIP,AIP-NPKM,2152.32,25020,25080,,
432688,43852,NPKM,NPKM-MJR,2151.04,25140,25200,,
432688,43852,MJR,MJR-APB,2148.42,25320,25380,,
432688,43852,APB,APB-PON,2144.41,25560,25620,,
432688,43852,PON,,2139.72,28200,28200,,
432689,43409,BBQ,,2172.28,33240,33300,,
432696,42423,BBQ,BBQ-KOK,2172.28,74460,74520,,
432696,42423,KOK,KOK-TNP,2170.28,74700,74760,,
432696,42423,TNP,TNP-VOC,2169.13,74820,74880,,
432696,42423,VOC,VOC-TVT,2167.26,75060,75060,,
432696,42423,TVT,TVT-WCN,2165.39,75240,75300,,
432696,42423,WCN,WCN-KAVM,2162.89,75600,75660,,
432696,42423,KAVM,KAVM-ENR,2159.87,75780,75840,,
432696,42423,ENR,ENR-AIPP,2158.32,76140,76200,,
432696,42423,AIPP,AIPP-AIP,2154.1,76560,76620,,
432696,42423,AIP,AIP-NPKM,2152.32,76680,76740,,
432696,42423,NPKM,NPKM-MJR,2151.04,76800,76860,,
432696,42423,MJR,MJR-APB,2148.42,76980,77040,,
432696,42423,APB,APB-PON,2144.41,77220,77280,,
432696,42423,PON,PON-KVP,2139.72,77520,77580,,
432696,42423,KVP,KVP-GPD,2133.04,77880,77940,,
432696,42423,GPD,GPD-ELR,2127.13,78780,78900,,
432696,42423,ELR,ELR-AKM,2121.53,79320,79380,,
432696,42423,AKM,AKM-TADA,2111.95,79800,79860,,
432696,42423,TADA,TADA-AKAT,2104.5,80280,80340,,
432696,42423,AKAT,AKAT-SPE,2097.53,80700,80760,,
432696,42423,SPE,,2092.04,81900,81900,,
432698,43011,BBQ,,2172.28,36540,36600,,
432699,42402,SPE,SPE-AKAT,2092.04,20700,20700,,
432699,42402,AKAT,AKAT-TADA,2097.53,21000,21060,,
432699,42402,TADA,TADA-AKM,2104.5,21480,21540,,
432699,42402,AKM,AKM-ELR,2111.95,21900,21960,,
432699,42402,ELR,ELR-GPD,2121.53,22440,22500,,
432699,42402,GPD,GPD-KVP,2127.13,22980,23100,,
432699,42402,KVP,KVP-PON,2133.04,23400,23460,,
432699,42402,PON,PON-APB,2139.72,23940,24000,,
432699,42402,APB,APB-MJR,2144.41,24540,24600,,
432699,42402,MJR,MJR-NPKM,2148.42,24720,24780,,
432699,42402,NPKM,NPKM-AIP,2151.04,24960,25020,,
432699,42402,AIP,AIP-AIPP,2152.32,25080,25140,,
432699,42402,AIPP,AIPP-ENR,2154.1,25260,25320,,
432699,42402,ENR,ENR-KAVM,2158.32,25500,25560,,
432699,42402,KAVM,KAVM-WCN,2159.87,25620,25680,,
432699,42402,WCN,WCN-TVT,2162.89,25800,25860,,
432699,42402,TVT,TVT-VOC,2165.39,26160,26220,,
432699,42402,VOC,VOC-TNP,2167.26,26340,26340,,
432699,42402,TNP,TNP-KOK,2169.13,26520,26580,,
432699,42402,KOK,KOK-BBQ,2170.28,26640,26700,,
432699,42402,BBQ,,2172.28,26940,27000,,
432700,43013,BBQ,,2172.28,37140,37200,,
432702,43015,BBQ,,2172.28,38940,39000,,
432703,43411,BBQ,,2172.28,40140,40200,,
432704,42406,SPE,SPE-AKAT,2092.04,36000,36000,,
432704,42406,AKAT,AKAT-TADA,2097.53,36420,36480,,
432704,42406,TADA,TADA-AKM,2104.5,36780,36840,,
432704,42406,AKM,AKM-ELR,2111.95,37200,37260,,
432704,42406,ELR,ELR-GPD,2121.53,37740,37800,,
432704,42406,GPD,GPD-KVP,2127.13,38040,38100,,
432704,42406,KVP,KVP-PON,2133.04,38340,38400,,
432704,42406,PON,PON-APB,2139.72,38940,39000,,
432704,42406,APB,APB-MJR,2144.41,39600,39660,,
432704,42406,MJR,MJR-NPKM,2148.42,39720,39780,,
432704,42406,NPKM,NPKM-AIP,2151.04,39840,39900,,
432704,42406,AIP,AIP-AIPP,2152.32,40020,40080,,
432704,42406,AIPP,AIPP-ENR,2154.1,40200,40260,,
432704,42406,ENR,ENR-KAVM,2158.32,40440,40500,,
432704,42406,KAVM,KAVM-WCN,2159.87,40560,40620,,
432704,42406,WCN,WCN-TVT,2162.89,40740,40800,,
432704,42406,TVT,TVT-VOC,2165.39,41100,41160,,
432704,42406,VOC,VOC-TNP,2167.26,41280,41280,,
432704,42406,TNP,TNP-KOK,2169.13,41460,41520,,
432704,42406,KOK,KOK-BBQ,2170.28,41580,41640,,
432704,42406,BBQ,,2172.28,41880,41940,,
432706,43221,BBQ,,2172.28,41640,41700,,
432707,43507,BBQ,,2172.28,42540,42600,,
432709,43903,BBQ,,2172.28,43440,43500,,
432711,43223,BBQ,,2172.28,44040,44100,,
432716,43111,BBQ,,2172.28,44640,44700,,
432717,42414,SPE,SPE-AKAT,2092.04,54600,54600,,
432717,42414,AKAT,AKAT-TADA,2097.53,55260,55320,,
432717,42414,TADA,TADA-AKM,2104.5,55380,55440,,
432717,42414,AKM,AKM-ELR,2111.95,55800,55860,,
432717,42414,ELR,ELR-GPD,2121.53,56340,56400,,
432717,42414,GPD,GPD-KVP,2127.13,57480,57600,,
432717,42414,KVP,KVP-PON,2133.04,57840,57900,,
432717,42414,PON,PON-APB,2139.72,58440,58500,,
432717,42414,APB,APB-MJR,2144.41,58980,59040,,
432717,42414,MJR,MJR-NPKM,2148.42,59220,59280,,
432717,42414,NPKM,NPKM-AIP,2151.04,59400,59460,,
432717,42414,AIP,AIP-AIPP,2152.32,59520,59580,,
432717,42414,AIPP,AIPP-ENR,2154.1,59700,59760,,
432717,42414,ENR,ENR-KAVM,2158.32,59940,60000,,
432717,42414,KAVM,KAVM-WCN,2159.87,60060,60120,,
432717,42414,WCN,WCN-TVT,2162.89,60240,60300,,
432717,42414,TVT,TVT-VOC,2165.39,60600,60660,,
432717,42414,VOC,VOC-TNP,2167.26,60780,60780,,
432717,42414,TNP,TNP-KOK,2169.13,60960,61020,,
432717,42414,KOK,KOK-BBQ,2170.28,61080,61140,,
432717,42414,BBQ,,2172.28,61380,61440,,
432719,43413,BBQ,,2172.28,46440,46500,,
432720,43113,BBQ,,2172.28,47040,47100,,
432726,42420,SPE,SPE-AKAT,2092.04,73800,73800,,
432726,42420,AKAT,AKAT-TADA,2097.53,74160,74220,,
432726,42420,TADA,TADA-AKM,2104.5,74580,74640,,
432726,42420,AKM,AKM-ELR,2111.95,75000,75060,,
432726,42420,ELR,ELR-GPD,2121.53,75540,75600,,
432726,42420,GPD,GPD-KVP,2127.13,75840,75900,,
432726,42420,KVP,KVP-PON,2133.04,76140,76200,,
432726,42420,PON,PON-APB,2139.72,76740,76800,,
432726,42420,APB,APB-MJR,2144.41,77280,77340,,
432726,42420,MJR,MJR-NPKM,2148.42,77520,77580,,
432726,42420,NPKM,NPKM-AIP,2151.04,77700,77760,,
432726,42420,AIP,AIP-AIPP,2152.32,77820,77880,,
432726,42420,AIPP,AIPP-ENR,2154.1,78000,78060,,
432726,42420,ENR,ENR-KAVM,2158.32,78240,78300,,
432726,42420,KAVM,KAVM-WCN,2159.87,78360,78420,,
432726,42420,WCN,WCN-TVT,2162.89,78540,78600,,
432726,42420,TVT,TVT-VOC,2165.39,78900,78960,,
432726,42420,VOC,VOC-TNP,2167.26,79080,79080,,
432726,42420,TNP,TNP-KOK,2169.13,79260,79320,,
432726,42420,KOK,KOK-BBQ,2170.28,79380,79440,,
432726,42420,BBQ,,2172.28,79680,79740,,
432728,42422,SPE,SPE-AKAT,2092.04,78000,78000,,
432728,42422,AKAT,AKAT-TADA,2097.53,78360,78420,,
432728,42422,TADA,TADA-AKM,2104.5,78780,78840,,
432728,42422,AKM,AKM-ELR,2111.95,79200,79260,,
432728,42422,ELR,ELR-GPD,2121.53,79740,79800,,
432728,42422,GPD,GPD-KVP,2127.13,80280,80400,,
432728,42422,KVP,KVP-PON,2133.04,80640,80700,,
432728,42422,PON,PON-APB,2139.72,81240,81300,,
432728,42422,APB,APB-MJR,2144.41,81780,81840,,
432728,42422,MJR,MJR-NPKM,2148.42,82020,82080,,
432728,42422,NPKM,NPKM-AIP,2151.04,82200,82260,,
432728,42422,AIP,AIP-AIPP,2152.32,82320,82380,,
432728,42422,AIPP,AIPP-ENR,2154.1,82500,82560,,
432728,42422,ENR,ENR-KAVM,2158.32,82740,82800,,
432728,42422,KAVM,KAVM-WCN,2159.87,82860,82920,,
432728,42422,WCN,WCN-TVT,2162.89,83040,83100,,
432728,42422,TVT,TVT-VOC,2165.39,83400,83460,,
432728,42422,VOC,VOC-TNP,2167.26,83580,83580,,
432728,42422,TNP,TNP-KOK,2169.13,83760,83820,,
432728,42422,KOK,KOK-BBQ,2170.28,83880,83940,,
432728,42422,BBQ,,2172.28,84180,84240,,
432733,43231,BBQ,,2172.28,54240,54300,,
432736,43117,BBQ,,2172.28,58440,58500,,
432751,43243,BBQ,,2172.28,66840,66900,,
432753,43245,BBQ,,2172.28,68040,68100,,
432754,42451,GPD,GPD-ELR,2127.13,16800,16800,,
432754,42451,ELR,ELR-AKM,2121.53,17280,17280,,
432754,42451,AKM,AKM-TADA,2111.95,17760,17760,,
432754,42451,TADA,TADA-AKAT,2104.5,18240,18240,,
432754,42451,AKAT,AKAT-SPE,2097.53,19080,19080,,
432754,42451,SPE,,2092.04,19800,19800,,
432763,43123,BBQ,,2172.28,74040,74100,,
432767,43125,BBQ,,2172.28,77340,77400,,
432771,42407,BBQ,BBQ-KOK,2172.28,27360,27420,,
432771,42407,KOK,KOK-TNP,2170.28,27600,27660,,
432771,42407,TNP,TNP-VOC,2169.13,27720,27780,,
432771,42407,VOC,VOC-TVT,2167.26,27960,27960,,
432771,42407,TVT,TVT-WCN,2165.39,28140,28200,,
432771,42407,WCN,WCN-KAVM,2162.89,28500,28560,,
432771,42407,KAVM,KAVM-ENR,2159.87,28680,28740,,
432771,42407,ENR,ENR-AIPP,2158.32,29040,29100,,
432771,42407,AIPP,AIPP-AIP,2154.1,29460,29520,,
432771,42407,AIP,AIP-NPKM,2152.32,29580,29640,,
432771,42407,NPKM,NPKM-MJR,2151.04,29700,29760,,
432771,42407,MJR,MJR-APB,2148.42,29880,29940,,
432771,42407,APB,APB-PON,2144.41,30120,30180,,
432771,42407,PON,PON-KVP,2139.72,30420,30480,,
432771,42407,KVP,KVP-GPD,2133.04,30780,30840,,
432771,42407,GPD,GPD-ELR,2127.13,31380,31500,,
432771,42407,ELR,ELR-AKM,2121.53,31920,31980,,
432771,42407,AKM,AKM-TADA,2111.95,32400,32460,,
432771,42407,TADA,TADA-AKAT,2104.5,32880,32940,,
432771,42407,AKAT,AKAT-SPE,2097.53,33360,33420,,
432771,42407,SPE,,2092.04,35400,35400,,
432772,43127,BBQ,,2172.28,81540,81600,,
432774,42409,BBQ,BBQ-KOK,2172.28,31260,31320,,
432774,42409,KOK,KOK-TNP,2170.28,31500,31560,,
432774,42409,TNP,TNP-VOC,2169.13,31620,31680,,
432774,42409,VOC,VOC-TVT,2167.26,31860,31860,,
432774,42409,TVT,TVT-WCN,2165.39,32040,32100,,
432774,42409,WCN,WCN-KAVM,2162.89,32400,32460,,
432774,42409,KAVM,KAVM-ENR,2159.87,32580,32640,,
432774,42409,ENR,ENR-AIPP,2158.32,32940,33000,,
432774,42409,AIPP,AIPP-AIP,2154.1,33360,33420,,
432774,42409,AIP,AIP-NPKM,2152.32,33480,33540,,
432774,42409,NPKM,NPKM-MJR,2151.04,33600,33660,,
432774,42409,MJR,MJR-APB,2148.42,33780,33840,,
432774,42409,APB,APB-PON,2144.41,34020,34080,,
432774,42409,PON,PON-KVP,2139.72,34320,34380,,
432774,42409,KVP,KVP-GPD,2133.04,34680,34740,,
432774,42409,GPD,GPD-ELR,2127.13,35280,35400,,
432774,42409,ELR,ELR-AKM,2121.53,35820,35880,,
432774,42409,AKM,AKM-TADA,2111.95,36300,36360,,
432774,42409,TADA,TADA-AKAT,2104.5,36780,36840,,
432774,42409,AKAT,AKAT-SPE,2097.53,37020,37080,,
432774,42409,SPE,,2092.04,39300,39300,,
432775,42411,BBQ,BBQ-KOK,2172.28,36060,36120,,
432775,42411,KOK,KOK-TNP,2170.28,36300,36360,,
432775,42411,TNP,TNP-VOC,2169.13,36420,36480,,
432775,42411,VOC,VOC-TVT,2167.26,36660,36660,,
432775,42411,TVT,TVT-WCN,2165.39,36840,36900,,
432775,42411,WCN,WCN-KAVM,2162.89,37200,37260,,
432775,42411,KAVM,KAVM-ENR,2159.87,37380,37440,,
432775,42411,ENR,ENR-AIPP,2158.32,37740,37800,,
432775,42411,AIPP,AIPP-AIP,2154.1,38160,38220,,
432775,42411,AIP,AIP-NPKM,2152.32,38280,38340,,
432775,42411,NPKM,NPKM-MJR,2151.04,38400,38460,,
432775,42411,MJR,MJR-APB,2148.42,38580,38640,,
432775,42411,APB,APB-PON,2144.41,38820,38880,,
432775,42411,PON,PON-KVP,2139.72,39120,39180,,
432775,42411,KVP,KVP-GPD,2133.04,39480,39540,,
432775,42411,GPD,GPD-ELR,2127.13,40140,40200,,
432775,42411,ELR,ELR-AKM,2121.53,40620,40680,,
432775,42411,AKM,AKM-TADA,2111.95,40980,41040,,
432775,42411,TADA,TADA-AKAT,2104.5,41460,41520,,
432775,42411,AKAT,AKAT-SPE,2097.53,41820,41880,,
432775,42411,SPE,,2092.04,43800,43800,,
432794,42417,BBQ,BBQ-KOK,2172.28,56460,56520,,
432794,42417,KOK,KOK-TNP,2170.28,56700,56760,,
432794,42417,TNP,TNP-VOC,2169.13,56820,56880,,
432794,42417,VOC,VOC-TVT,2167.26,57060,57060,,
432794,42417,TVT,TVT-WCN,2165.39,57240,57300,,
432794,42417,WCN,WCN-KAVM,2162.89,57600,57660,,
432794,42417,KAVM,KAVM-ENR,2159.87,57780,57840,,
432794,42417,ENR,ENR-AIPP,2158.32,58140,58200,,
432794,42417,AIPP,AIPP-AIP,2154.1,58560,58620,,
432794,42417,AIP,AIP-NPKM,2152.32,58680,58740,,
432794,42417,NPKM,NPKM-MJR,2151.04,58800,58860,,
432794,42417,MJR,MJR-APB,2148.42,58980,59040,,
432794,42417,APB,APB-PON,2144.41,59220,59280,,
432794,42417,PON,PON-KVP,2139.72,59520,59580,,
432794,42417,KVP,KVP-GPD,2133.04,59880,59940,,
432794,42417,GPD,GPD-ELR,2127.13,60480,60600,,
432794,42417,ELR,ELR-AKM,2121.53,61020,61080,,
432794,42417,AKM,AKM-TADA,2111.95,61500,61560,,
432794,42417,TADA,TADA-AKAT,2104.5,61980,62040,,
432794,42417,AKAT,AKAT-SPE,2097.53,62520,62640,,
432794,42417,SPE,,2092.04,64200,64200,,
432796,43002,BBQ,,2172.28,16260,16320,,
432800,43402,BBQ,,2172.28,19140,19200,,
432801,42419,BBQ,BBQ-KOK,2172.28,65160,65220,,
432801,42419,KOK,KOK-TNP,2170.28,65400,65460,,
432801,42419,TNP,TNP-VOC,2169.13,65520,65580,,
432801,42419,VOC,VOC-TVT,2167.26,65760,65760,,
432801,42419,TVT,TVT-WCN,2165.39,65940,66000,,
432801,42419,WCN,WCN-KAVM,2162.89,66300,66360,,
432801,42419,KAVM,KAVM-ENR,2159.87,66480,66540,,
432801,42419,ENR,ENR-AIPP,2158.32,66840,66900,,
432801,42419,AIPP,AIPP-AIP,2154.1,67260,67320,,
432801,42419,AIP,AIP-NPKM,2152.32,67380,67440,,
432801,42419,NPKM,NPKM-MJR,2151.04,67500,67560,,
432801,42419,MJR,MJR-APB,2148.42,67680,67740,,
432801,42419,APB,APB-PON,2144.41,67920,67980,,
432801,42419,PON,PON-KVP,2139.72,68220,68280,,
432801,42419,KVP,KVP-GPD,2133.04,68580,68640,,
432801,42419,GPD,GPD-ELR,2127.13,69180,69300,,
432801,42419,ELR,ELR-AKM,2121.53,69720,69780,,
432801,42419,AKM,AKM-TADA,2111.95,70200,70260,,
432801,42419,TADA,TADA-AKAT,2104.5,70680,70740,,
432801,42419,AKAT,AKAT-SPE,2097.53,71100,71160,,
432801,42419,SPE,,2092.04,72900,72900,,
432810,43422,BBQ,,2172.28,62220,62280,,
432812,43242,BBQ,,2172.28,63840,63900,,
432814,43124,BBQ,,2172.28,65880,65940,,
432819,43132,BBQ,,2172.28,84780,84840,,
432821,43130,BBQ,,2172.28,81480,81540,,
432822,43106,BBQ,,2172.28,26580,26640,,
432823,43248,BBQ,,2172.28,68940,69000,,
432824,43126,BBQ,,2172.28,70680,70740,,
432825,43516,BBQ,,2172.28,72060,72120,,
432828,43128,BBQ,,2172.28,73380,73440,,
432829,43428,BBQ,,2172.28,73740,73800,,
432831,43252,BBQ,,2172.28,74040,74100,,
432832,43254,BBQ,,2172.28,75540,75600,,
432833,43430,BBQ,,2172.28,75840,75900,,
432836,43258,BBQ,,2172.28,78540,78600,,
433366,42416,SPE,SPE-AKAT,2092.04,65400,65400,,
433366,42416,AKAT,AKAT-TADA,2097.53,65820,65880,,
433366,42416,TADA,TADA-AKM,2104.5,66180,66240,,
433366,42416,AKM,AKM-ELR,2111.95,66600,66660,,
433366,42416,ELR,ELR-GPD,2121.53,67140,67200,,
433366,42416,GPD,GPD-KVP,2127.13,67980,68100,,
433366,42416,KVP,KVP-PON,2133.04,68340,68400,,
433366,42416,PON,PON-APB,2139.72,68880,68940,,
433366,42416,APB,APB-MJR,2144.41,69420,69480,,
433366,42416,MJR,MJR-NPKM,2148.42,69660,69720,,
433366,42416,NPKM,NPKM-AIP,2151.04,69840,69900,,
433366,42416,AIP,AIP-AIPP,2152.32,69960,70020,,
433366,42416,AIPP,AIPP-ENR,2154.1,70140,70200,,
433366,42416,ENR,ENR-KAVM,2158.32,70380,70440,,
433366,42416,KAVM,KAVM-WCN,2159.87,70500,70560,,
433366,42416,WCN,WCN-TVT,2162.89,70680,70740,,
433366,42416,TVT,TVT-VOC,2165.39,71040,71100,,
433366,42416,VOC,VOC-TNP,2167.26,71220,71220,,
433366,42416,TNP,TNP-KOK,2169.13,71400,71460,,
433366,42416,KOK,KOK-BBQ,2170.28,71520,71580,,
433366,42416,BBQ,,2172.28,71820,71880,,
433906,42010,GPD,GPD-KVP,2127.13,21000,21000,,
433906,42010,KVP,KVP-PON,2133.04,21360,21420,,
433906,42010,PON,PON-APB,2139.72,21960,22020,,
433906,42010,APB,APB-MJR,2144.41,22500,22560,,
433906,42010,MJR,MJR-NPKM,2148.42,22740,22800,,
433906,42010,NPKM,NPKM-AIP,2151.04,22920,22980,,
433906,42010,AIP,AIP-AIPP,2152.32,23040,23100,,
433906,42010,AIPP,AIPP-ENR,2154.1,23220,23280,,
433906,42010,ENR,ENR-KAVM,2158.32,23460,23520,,
433906,42010,KAVM,KAVM-WCN,2159.87,23580,23640,,
433906,42010,WCN,WCN-TVT,2162.89,23760,23820,,
433906,42010,TVT,TVT-VOC,2165.39,24120,24180,,
433906,42010,VOC,VOC-TNP,2167.26,24300,24300,,
433906,42010,TNP,TNP-KOK,2169.13,24480,24540,,
433906,42010,KOK,KOK-BBQ,2170.28,24600,24660,,
433906,42010,BBQ,,2172.28,24900,24960,,
434316,43214,BBQ,,2172.28,32940,33000,,
436197,42024,GPD,GPD-KVP,2127.13,46500,46500,,
436197,42024,KVP,KVP-PON,2133.04,46860,46920,,
436197,42024,PON,PON-APB,2139.72,47460,47520,,
436197,42024,APB,APB-MJR,2144.41,47880,47880,,
436197,42024,MJR,MJR-NPKM,2148.42,48240,48300,,
436197,42024,NPKM,NPKM-AIP,2151.04,48420,48420,,
436197,42024,AIP,AIP-AIPP,2152.32,48540,48600,,
436197,42024,AIPP,AIPP-ENR,2154.1,48720,48780,,
436197,42024,ENR,ENR-KAVM,2158.32,48960,49020,,
436197,42024,KAVM,KAVM-WCN,2159.87,49140,49140,,
436197,42024,WCN,WCN-TVT,2162.89,49380,49380,,
436197,42024,TVT,TVT-VOC,2165.39,49620,49680,,
436197,42024,VOC,VOC-TNP,2167.26,49800,49800,,
436197,42024,TNP,TNP-KOK,2169.13,49980,50040,,
436197,42024,KOK,KOK-BBQ,2170.28,50100,50160,,
436197,42024,BBQ,,2172.28,50400,50460,,
436198,42026,GPD,GPD-KVP,2127.13,48900,48900,,
436198,42026,KVP,KVP-PON,2133.04,49260,49320,,
436198,42026,PON,PON-APB,2139.72,49860,49920,,
436198,42026,APB,APB-MJR,2144.41,50280,50280,,
436198,42026,MJR,MJR-NPKM,2148.42,50640,50700,,
436198,42026,NPKM,NPKM-AIP,2151.04,50820,50820,,
436198,42026,AIP,AIP-AIPP,2152.32,50940,51000,,
436198,42026,AIPP,AIPP-ENR,2154.1,51120,51180,,
436198,42026,ENR,ENR-KAVM,2158.32,51360,51420,,
436198,42026,KAVM,KAVM-WCN,2159.87,51540,51540,,
436198,42026,WCN,WCN-TVT,2162.89,51780,51780,,
436198,42026,TVT,TVT-VOC,2165.39,52020,52080,,
436198,42026,VOC,VOC-TNP,2167.26,52200,52200,,
436198,42026,TNP,TNP-KOK,2169.13,52380,52440,,
436198,42026,KOK,KOK-BBQ,2170.28,52500,52560,,
436198,42026,BBQ,,2172.28,52800,52860,,
436204,42404,SPE,SPE-AKAT,2092.04,24000,24000,,
436204,42404,AKAT,AKAT-TADA,2097.53,24300,24300,,
436204,42404,TADA,TADA-AKM,2104.5,24780,24840,,
436204,42404,AKM,AKM-ELR,2111.95,25200,25260,,
436204,42404,ELR,ELR-GPD,2121.53,25740,25800,,
436204,42404,GPD,GPD-KVP,2127.13,26340,26400,,
436204,42404,KVP,KVP-PON,2133.04,26700,26760,,
436204,42404,PON,PON-APB,2139.72,27300,27360,,
436204,42404,APB,APB-MJR,2144.41,27720,27720,,
436204,42404,MJR,MJR-NPKM,2148.42,28080,28140,,
436204,42404,NPKM,NPKM-AIP,2151.04,28260,28260,,
436204,42404,AIP,AIP-AIPP,2152.32,28380,28440,,
